order_id,account_id,bank_to,account_to,category,amount
37325,5362,IJ,23946857, ,796.2
30240,564,IJ,56459259, ,871.3
30447,715,IJ,30505544, ,180.8
30568,800,IJ,79600321, ,29.9
33348,2672,IJ,41447466, ,21.1
34876,3714,IJ,5437863, ,42.6
29511,71,IJ,11544728, ,160.2
33594,2831,IJ,53561782, ,79.3
30074,445,IJ,49652427, ,756.7
34921,3747,IJ,93115895, ,182.7
35434,4099,IJ,40898221, ,40.3
29890,327,IJ,47999680, ,380.5
31170,1208,IJ,36384171, ,212.6
31772,1611,IJ,54032, ,340.3
33004,2442,IJ,67963898, ,156.8
31121,1177,IJ,89210205, ,349.9
33555,2810,IJ,18043649, ,41.1
34771,3636,IJ,68396133, ,173.1
30170,506,IJ,82022094, ,72.4
33196,2560,IJ,44398903, ,444.5
34216,3247,IJ,72730910, ,303.2
30070,443,IJ,32109809, ,46.3
32351,2017,IJ,86340266, ,81.6
42979,9159,IJ,98776262, ,31.6
32802,2316,IJ,96044265, ,0.7
35236,3956,IJ,23786348, ,89.2
32388,2042,IJ,24157494, ,100.8
45778,11013,IJ,43103534, ,949.9
30057,436,IJ,61715274, ,7.2
33352,2676,IJ,56445985, ,133.9
30548,786,IJ,47281622, ,36.5
31312,1306,IJ,20391887, ,94.2
32254,1949,IJ,89576708, ,48.7
34519,3464,IJ,61951309, ,185.2
32374,2032,IJ,51595652, ,144.1
31233,1250,IJ,49418222, ,1006.9
32230,1934,IJ,6592476, ,400.7
30730,905,IJ,93500333, ,3.7
31645,1523,IJ,13058364, ,984.3
35128,3881,IJ,58912730, ,318.8
39338,6706,IJ,19147312, ,67.1
31470,1402,IJ,79063850, ,222.1
33510,2773,IJ,16981333, ,5.9
34787,3646,IJ,47689282, ,318.2
37464,5445,IJ,80277055, ,143.9
29674,179,IJ,47684144, ,106.6
30356,655,IJ,19362265, ,34.1
31527,1440,IJ,63291668, ,202
31783,1622,IJ,83712011, ,102.8
32268,1960,IJ,14609361, ,4.7
32865,2350,IJ,98643308, ,526.3
34224,3252,IJ,76135319, ,48.3
30199,533,IJ,31916600, ,342.7
31567,1468,IJ,53378862, ,171
33045,2473,IJ,87259512, ,23.6
33280,2632,IJ,73459928, ,4.1
43407,9455,IJ,47912371, ,61.8
32423,2058,IJ,17472982, ,0.2
31212,1241,IJ,21271294, ,220.1
36958,5133,IJ,35177278, ,41.2
30311,623,IJ,34328079, ,165.3
32809,2318,IJ,71377277, ,25.1
34952,3763,IJ,55779212, ,362.3
31114,1174,IJ,14356726, ,82.9
44072,9897,IJ,22879386, ,433.9
31220,1244,IJ,81744551, ,212.2
31478,1404,IJ,96404462, ,48.3
31817,1644,IJ,76071583, ,102.2
34448,3413,IJ,9298742, ,24.2
35132,3882,IJ,12070072, ,10
31201,1230,IJ,91985517,leasing,321.34000000000003
32465,2087,IJ,28660744,leasing,461.98999999999995
30127,480,IJ,72983371,leasing,82.7
33505,2771,IJ,73423743,leasing,147.9
35695,4276,IJ,57985192,leasing,289.52
33521,2782,IJ,16703307,leasing,260.28000000000003
29608,125,IJ,14166999,leasing,442.21000000000004
32692,2240,IJ,42587310,leasing,232.42
31474,1404,IJ,6610733,leasing,212.1
33796,2971,IJ,96314990,leasing,355.48
34962,3771,IJ,77776777,leasing,115.2
33361,2681,IJ,27633780,leasing,156
32737,2269,IJ,22943455,leasing,51.2
34938,3755,IJ,221682,leasing,295.61
29680,184,IJ,65986150,leasing,162.3
30415,689,IJ,27240383,leasing,384.71999999999997
30944,1056,IJ,50892353,leasing,253.17
31203,1231,IJ,9577274,leasing,66.5
29725,211,IJ,2884138,leasing,239.4
35825,4383,IJ,71792411,leasing,154
31058,1136,IJ,88794064,leasing,308.18
42734,8998,IJ,51931607,leasing,379.81
29734,218,IJ,10956299,leasing,318.2
39483,6806,IJ,24762851,leasing,242.89000000000001
34231,3258,IJ,40508979,leasing,164.6
37625,5546,IJ,97723727,leasing,253.69
41507,8153,IJ,48735177,leasing,199.35999999999999
45605,10904,IJ,77286952,leasing,53.8
32170,1895,IJ,59814214,leasing,179.15
35798,4358,IJ,36673987,leasing,254.2
43796,9707,IJ,75120967,leasing,311.21
42674,8957,IJ,80486869,leasing,120.94000000000001
30964,1074,IJ,51158940,leasing,141.6
31265,1272,IJ,75666576,leasing,124.64000000000001
46289,11333,IJ,99705963,leasing,328.66999999999996
31827,1651,IJ,71805852,leasing,158.17000000000002
33737,2932,IJ,13324618,leasing,365.83000000000004
31182,1218,IJ,27704996,leasing,321.34000000000003
34334,3330,IJ,47722655,leasing,365.16999999999996
32010,1785,IJ,39795231,household,172.2
32576,2165,IJ,83407926,household,1249.3
32936,2395,IJ,13785899,household,369.6
34351,3346,IJ,52659970,household,227.6
34560,3484,IJ,28239637,household,663.4
30523,771,IJ,54412794,household,21.4
30538,782,IJ,82476073,household,309.4
31284,1286,IJ,38014668,household,850
34060,3143,IJ,86599880,household,447.4
34985,3784,IJ,70703857,household,158.3
29946,366,IJ,75874721,household,244.2
30289,609,IJ,28244787,household,117.1
31292,1291,IJ,15883821,household,33.5
32223,1929,IJ,23485905,household,202.7
33052,2476,IJ,23237085,household,285.4
33669,2883,IJ,75625574,household,249.7
33910,3046,IJ,27034569,household,188.9
34178,3224,IJ,12458819,household,258.3
35188,3926,IJ,55667674,household,223.2
30436,704,IJ,15132719,household,214.1
30629,845,IJ,33191889,household,965.1
34183,3227,IJ,27954143,household,274.3
34260,3276,IJ,54098749,household,172.2
32390,2044,IJ,24649983,household,841.7
34306,3311,IJ,92903273,household,403.5
35254,3973,IJ,58564495,household,694.1
35318,4026,IJ,95854043,household,261.8
35719,4293,IJ,75312357,household,479.7
29411,7,IJ,34452903,household,488
29535,85,IJ,65366345,household,383.1
30623,842,IJ,84613001,household,327.8
31288,1288,IJ,87367409,household,294.8
31948,1742,IJ,12537497,household,382.7
32774,2293,IJ,36960655,household,233.2
32871,2353,IJ,83465021,household,773.2
33787,2963,IJ,31752610,household,510.1
31862,1678,IJ,72718292,household,295.2
32342,2012,IJ,87907689,household,384.4
33696,2906,IJ,29248845,household,245.4
34603,3522,IJ,26984930,household,242.3
29901,334,IJ,5579948,household,237.4
30050,429,IJ,79427033,household,528.6
31893,1699,IJ,62475007,household,346.3
41132,7907,IJ,24488801,household,632.7
29597,118,IJ,51605445,household,244.9
29966,376,IJ,32540393,household,709.7
30771,932,IJ,95952808,household,279.3
31224,1245,IJ,42008179,household,361.1
31440,1382,IJ,22867429,household,205.9
32017,1792,IJ,49249744,household,171.2
31208,1238,IJ,28000951,household,225.6
31333,1319,IJ,20581275,household,618.5
31825,1650,IJ,90931999,household,364.9
31965,1758,IJ,45051741,household,938.4
32532,2139,IJ,36101162,household,215.4
34670,3576,IJ,62933295,household,45.5
41231,7965,IJ,47610610,household,726.8
29522,75,IJ,74818038,household,336.9
29724,210,IJ,24753552,household,753.4
30010,399,IJ,47246265,household,600.9
30351,653,IJ,52822631,household,539.7
32159,1887,IJ,2468169,household,560.8
34413,3390,IJ,88170289,household,85
34689,3591,IJ,9111011,household,426.1
34920,3747,IJ,82686203,household,238.9
35073,3850,IJ,3844541,household,203.7
32647,2208,IJ,50562041,household,212.6
33093,2497,IJ,38673484,household,397
33379,2693,IJ,79708873,household,585.2
30153,496,IJ,60471528,household,360.2
30277,598,IJ,36825537,household,778.1
31266,1273,IJ,25406718,household,386.3
31849,1668,IJ,84733837,household,327.5
31993,1772,IJ,88971179,household,1199.4
33296,2644,IJ,61139798,household,12.4
33747,2937,IJ,18161338,household,323
34072,3151,IJ,53186309,household,36.3
34714,3610,IJ,97961097,household,150.2
31468,1401,IJ,35891682,household,246.3
31636,1515,IJ,74637114,household,153.8
33567,2816,IJ,98916184,household,393.3
34257,3274,IJ,82867139,household,577.5
29484,54,IJ,90659772,household,228
29494,61,IJ,20426410,household,66.8
29651,163,IJ,8512616,household,61.2
32685,2237,IJ,35369825,household,487.6
32562,2155,IJ,66442948,household,73.5
33297,2645,IJ,14088654,household,38.9
33388,2699,IJ,10817695,household,374.3
34358,3352,IJ,76645076,household,236
34932,3753,IJ,9330445,household,154
35463,4116,IJ,69320016,household,1444.8
30478,735,IJ,93383478,household,218.7
31672,1544,IJ,71562015,household,952.6
32715,2252,IJ,42469954,household,63.7
33034,2469,IJ,48410499,household,222
33912,3047,IJ,75409131,household,231.6
33976,3088,IJ,76251017,household,586.6
34339,3336,IJ,52481698,household,297.4
34564,3487,IJ,68540710,household,32.4
34783,3644,IJ,34674823,household,230.4
43056,9227,IJ,23946523,household,178.4
29681,185,IJ,14592427,household,652.6
30541,784,IJ,47865402,household,148.5
30576,807,IJ,21882123,household,1257.9
31145,1195,IJ,17328250,household,45.3
31309,1303,IJ,57378178,household,360.1
31720,1573,IJ,19240260,household,363.8
35244,3966,IJ,59096312,household,175.4
29580,107,IJ,67744958,household,201.5
29605,124,IJ,11366123,household,44.7
32580,2167,IJ,18770349,household,592.2
32942,2402,IJ,65373653,household,238.4
33504,2771,IJ,67174297,household,728.8
33798,2973,IJ,8758783,household,437.3
34108,3174,IJ,69832593,household,285.9
34193,3232,IJ,7032335,household,241.3
34776,3638,IJ,81354158,household,1441.7
33962,3079,IJ,45304375,household,23.4
35240,3963,IJ,27212840,household,347.7
37938,5758,IJ,690603,household,306.3
30195,528,IJ,11964172,household,291.6
31076,1145,IJ,24233013,household,47.8
33158,2541,IJ,5857146,household,182.2
33284,2638,IJ,93051498,household,101.8
33661,2876,IJ,30939269,household,523.1
33807,2976,IJ,31364357,household,847.3
34047,3133,IJ,62989395,household,319.1
33809,2977,IJ,47011393,household,305.5
34483,3433,IJ,6368720,household,230.3
36066,4550,IJ,71980470,household,111.3
29979,382,IJ,24703598,household,223.5
30766,930,IJ,14144766,household,935.6
30826,982,IJ,6972080,household,250.5
32630,2196,IJ,33944320,household,216
32638,2201,IJ,47068661,household,135.7
33032,2467,IJ,55811417,household,533.2
33212,2576,IJ,24689656,household,810.6
43118,9263,IJ,66611260,household,987.4
30622,841,IJ,1747614,household,210.9
30910,1030,IJ,30616259,household,66.4
31529,1441,IJ,27838117,household,242.5
31576,1474,IJ,16386759,household,269.5
31688,1558,IJ,10707974,household,114.8
32143,1876,IJ,65358716,household,232.9
33283,2637,IJ,16977686,household,519.4
41469,8127,IJ,10767406,household,830.5
29612,130,IJ,2152455,household,396.9
31617,1502,IJ,11066508,household,733.8
32234,1937,IJ,67964726,household,293.3
32610,2184,IJ,59498178,household,316.5
34411,3389,IJ,52682036,household,488.2
35054,3835,IJ,1018590,household,633.7
35150,3899,IJ,84541290,household,306.9
29655,169,IJ,71273207,household,497.5
30488,745,IJ,29839259,household,196.5
31665,1538,IJ,9744745,household,1028.8
32018,1793,IJ,77564143,household,518.2
33206,2569,IJ,14173150,household,187.1
37889,5724,IJ,5197179,household,269.2
41267,7990,IJ,79489946,household,715.8
30709,889,IJ,99116205,household,196.5
32235,1938,IJ,28358316,household,664.6
32487,2106,IJ,64902251,household,346.8
33671,2885,IJ,81014710,household,790.5
29429,24,IJ,50810194,household,22.1
32152,1882,IJ,5768174,household,190.7
43471,9494,IJ,95319723,household,474.6
29693,192,IJ,70552640,household,358.3
33029,2465,IJ,23477942,household,317.6
33548,2805,IJ,21232450,household,201.7
34317,3316,IJ,74230772,household,965.5
34668,3575,IJ,97652846,household,507
35046,3832,IJ,97227751,household,16
29795,261,IJ,49824553,household,218.2
30898,1024,IJ,50779986,household,207.4
31148,1199,IJ,97586124,household,194.8
31516,1432,IJ,80977028,household,1359
34671,3577,IJ,28108173,household,796.4
34797,3653,IJ,41153007,household,412.8
29807,272,IJ,15116119,household,745.4
30008,398,IJ,60894626,household,170.2
30428,696,IJ,2534234,household,129.9
31830,1655,IJ,20809352,household,427.7
32664,2223,IJ,22266888,household,293
33936,3060,IJ,55676627,household,396
33940,3064,IJ,63995122,household,145.5
34968,3776,IJ,41931992,household,473.9
32660,2220,IJ,17050385,household,278.3
33854,3005,IJ,33958757,household,688.3
34930,3752,IJ,56390714,household,321.8
30525,772,IJ,69179099,household,422.5
30784,944,IJ,46210002,household,536.1
32651,2211,IJ,93359732,household,786.3
32933,2394,IJ,38287389,household,313.1
34338,3335,IJ,89511143,household,217
29611,129,IJ,69084489,household,341.7
31606,1495,IJ,9478509,household,305.9
31947,1741,IJ,79026174,household,236.6
33014,2451,IJ,55826187,household,694.4
33313,2651,IJ,13021684,household,1086.2
34897,3735,IJ,95204364,household,630.2
42943,9138,IJ,72567075,household,951.9
29861,306,IJ,70354622,household,365.7
31320,1314,IJ,52970862,household,688.9
31454,1393,IJ,81478815,household,525.4
31905,1708,IJ,89942037,household,451.9
32070,1822,IJ,19228476,household,199.6
30320,630,IJ,662714,household,236.1
31085,1154,IJ,42328703,household,347.5
32483,2103,IJ,66471505,household,148.2
33044,2473,IJ,16836262,household,176
34364,3354,IJ,6930423,household,48.9
29527,80,IJ,85687774,household,225.2
32699,2244,IJ,61625307,household,169
34240,3262,IJ,79490107,household,834
40466,7487,IJ,21018159,household,732.9
32069,1821,IJ,23474955,household,938.5
32117,1854,IJ,67782974,household,394.8
32134,1866,IJ,75322639,household,505.1
33663,2878,IJ,92538761,household,319.2
42048,8519,IJ,12003517,household,1371.1
43328,9403,IJ,75850492,household,322.5
29432,25,IJ,4896235,household,681.7
29452,37,IJ,29728555,household,231.7
30129,481,IJ,29175484,household,182.5
30867,1003,IJ,18349242,household,527.6
33249,2607,IJ,86115359,household,143.3
34595,3509,IJ,59559762,household,302.7
35009,3803,IJ,73056244,household,518.8
29818,278,IJ,93538832,household,336.2
30905,1026,IJ,92388706,household,809.9
31144,1195,IJ,70545512,household,189
32259,1954,IJ,85359781,household,214
32925,2389,IJ,87516963,household,391.2
33649,2868,IJ,78688722,household,330.6
34525,3467,IJ,66278958,household,289.9
30777,937,IJ,99500470,household,175.1
31301,1297,IJ,23392784,household,287.8
30425,693,IJ,37686020,household,632.9
31589,1484,IJ,29707634,household,79.4
33260,2616,IJ,7358169,household,818.8
34089,3162,IJ,32623553,household,935
34232,3258,IJ,52715402,household,856.5
29760,238,IJ,39059901,household,223.4
29855,301,IJ,99728369,household,195
31460,1399,IJ,36796647,household,542.7
31861,1677,IJ,52726864,household,553
33484,2761,IJ,99762063,household,623.8
35683,4268,IJ,24499589,household,664.6
30887,1017,IJ,49678987,household,449.2
30942,1054,IJ,38208055,household,473.6
34107,3173,IJ,2587175,household,63.4
35287,3999,IJ,35235697,household,480.6
31245,1259,IJ,29708302,household,72.4
31267,1275,IJ,30025339,household,190.3
31668,1540,IJ,33179605,household,454
32275,1965,IJ,40902030,household,954.1
33464,2747,IJ,7507563,household,382.6
34673,3579,IJ,50074374,household,346
35072,3849,IJ,72727924,household,444.7
35278,3991,IJ,95958947,household,193.7
29489,59,IJ,38201576,household,69.5
30100,465,IJ,59340989,household,1112.6
30210,541,IJ,97866481,household,303
32653,2213,IJ,46736180,household,627.3
34087,3160,IJ,5269879,household,836.4
34581,3498,IJ,27484888,household,88.4
31845,1663,IJ,38020986,household,42
40358,7424,IJ,4896235,household,681.7
30187,521,IJ,98804980,household,423.4
31183,1219,IJ,86177932,household,398.6
32842,2337,IJ,18192541,household,296.3
33290,2642,IJ,2104819,household,79.2
34023,3115,IJ,68203913,household,1472.3
30534,776,IJ,79007082,ins_paymt,17
46196,11271,IJ,36822885,ins_paymt,51.6
31115,1174,IJ,69252133,ins_paymt,318.2
35567,4190,IJ,72617375,ins_paymt,124.2
37459,5442,IJ,7772154,ins_paymt,101.7
30644,854,IJ,6306148,ins_paymt,284.3
33595,2831,IJ,29570031,ins_paymt,36.3
32005,1779,IJ,7877719,ins_paymt,6.1
33037,2470,IJ,7093429,ins_paymt,104.2
34723,3612,IJ,65161853,ins_paymt,426.2
30845,992,IJ,3588748,ins_paymt,33.5
31368,1338,IJ,85222345,ins_paymt,15.7
34303,3309,IJ,73238503,ins_paymt,73.1
43408,9455,IJ,93110262,ins_paymt,779.3
31989,1767,IJ,83130889,ins_paymt,104
33987,3094,IJ,79572272,ins_paymt,2.1
45621,10915,IJ,40923118,ins_paymt,365.1
32167,1891,IJ,13493419,ins_paymt,29.3
42785,9031,IJ,85827368,ins_paymt,64.5
41337,8039,IJ,3321844,ins_paymt,323.1
31471,1402,IJ,52195531,ins_paymt,47.1
33431,2725,IJ,64775931,ins_paymt,46.1
29850,294,IJ,58432865,ins_paymt,43
32480,2101,IJ,57205212,ins_paymt,72.2
33089,2494,IJ,88460433,ins_paymt,224.7
32464,2085,IJ,30590856,ins_paymt,404.5
40076,7181,IJ,99126499,ins_paymt,1.6
29763,239,IJ,47741246,ins_paymt,15.2
33281,2632,IJ,36942219,ins_paymt,230
39988,7133,IJ,89750158,ins_paymt,11.5
30291,609,IJ,59537684,ins_paymt,6.7
31070,1141,IJ,44392269,ins_paymt,24.8
31528,1440,IJ,66044574,ins_paymt,5.6
30169,506,IJ,18590253,ins_paymt,27.8
40978,7815,IJ,92419248,ins_paymt,219.7
32985,2431,IJ,28942603,ins_paymt,230.5
30123,477,IJ,25759440,ins_paymt,46.3
30672,867,IJ,10908985,ins_paymt,40.5
43083,9242,IJ,54940307,loan_payt,193.2
32557,2153,IJ,28541732,loan_payt,512.95
42614,8919,IJ,5126792,loan_payt,317.1
42763,9017,IJ,66171890,loan_payt,208.8
43824,9731,IJ,58578437,loan_payt,316.07
30583,813,IJ,39089608,loan_payt,202.57
40897,7765,IJ,74587321,loan_payt,233.2
41501,8149,IJ,85080247,loan_payt,419.03000000000003
31241,1256,IJ,9768981,loan_payt,197.4
37520,5481,IJ,17114121,loan_payt,435.8
32834,2334,IJ,17270642,loan_payt,201.3
39690,6950,IJ,13666057,loan_payt,991
34015,3112,IJ,66820907,loan_payt,256.73
41534,8169,IJ,33620470,loan_payt,163.3
40827,7721,IJ,35142588,loan_payt,378.83000000000004
44770,10364,IJ,11477667,loan_payt,60.9
35364,4052,IJ,25790983,loan_payt,294.8
45669,10942,IJ,35088640,loan_payt,524.2
41834,8381,IJ,59746819,loan_payt,695.08
35116,3875,IJ,93942355,loan_payt,641.37
45460,10812,IJ,5287313,loan_payt,293.1
31447,1389,IJ,18867123,loan_payt,522.77
33828,2988,IJ,47759002,loan_payt,738.4
35941,4456,IJ,41103047,loan_payt,535.35
36181,4626,IJ,69861972,loan_payt,277.87
44598,10257,IJ,7045454,loan_payt,315.13
36870,5072,IJ,38607579,loan_payt,529.2
43122,9265,IJ,81887966,loan_payt,329.83000000000004
35774,4337,IJ,15837014,loan_payt,214.2
30172,509,IJ,50397551,loan_payt,626.1
45575,10884,IJ,46969729,loan_payt,315.4
31832,1656,IJ,73249953,loan_payt,395.43
44070,9897,IJ,58063542,loan_payt,301.35
36621,4907,IJ,5619949,loan_payt,205.9
37665,5572,IJ,85013025,loan_payt,234.8
41754,8327,IJ,33872771,loan_payt,516.12
45435,10789,IJ,33691179,loan_payt,381.37
34512,3460,IJ,5287313,loan_payt,293.1
30052,431,KL,66201281, ,71.5
34647,3558,KL,9583253, ,15.2
35076,3851,KL,91988861, ,950.5
32243,1943,KL,17804307, ,141.2
30975,1083,KL,1474237, ,83.5
31406,1363,KL,28982448, ,151.7
33041,2471,KL,585544, ,20.5
34450,3413,KL,48610538, ,13.9
35968,4473,KL,69761729, ,352.5
30399,679,KL,27114582, ,45
34976,3779,KL,79480331, ,85.3
29471,47,KL,37438374, ,17.4
30542,784,KL,80516755, ,121.5
32340,2011,KL,32849800, ,27.2
33995,3096,KL,64655774, ,6.5
34078,3154,KL,5445003, ,51.5
33228,2590,KL,50073719, ,66
35027,3813,KL,81905740, ,89.5
32102,1841,KL,52448677, ,25.9
34579,3497,KL,58310377, ,565
29635,151,KL,77260404, ,266.8
32184,1904,KL,63970231, ,58.7
32676,2231,KL,11682016, ,143.1
33175,2546,KL,17094719, ,115.2
33925,3053,KL,38718313, ,367.5
35827,4383,KL,99767720, ,426.5
29849,294,KL,94949411, ,14.5
32686,2237,KL,87857412, ,89.1
34823,3672,KL,33347761, ,295.7
32397,2048,KL,96522324, ,146.6
33355,2677,KL,17019027, ,64.1
30518,767,KL,32800996, ,2.2
33739,2932,KL,90025215, ,2.6
37466,5445,KL,26684844, ,85.9
30024,406,KL,28461408, ,26.4
34918,3746,KL,7049614, ,55.6
30112,471,KL,45840859, ,20.2
30115,473,KL,67095625, ,264
31077,1145,KL,38151466, ,146.9
34617,3537,KL,1519895, ,377.2
41408,8085,KL,82082688, ,1096.5
32905,2375,KL,35131472, ,702.2
32998,2440,KL,30988913, ,66.1
33027,2464,KL,74763947, ,468.1
34514,3462,KL,83431678, ,474.3
33997,3096,KL,85654091, ,161.9
34854,3697,KL,90743112, ,563.2
30201,534,KL,88319682, ,71.3
30650,856,KL,66175556, ,140.4
30256,578,KL,6721955, ,60.1
33013,2450,KL,21773249, ,791.5
33608,2839,KL,46831309, ,488.5
38264,5991,KL,83801996, ,423.5
32514,2124,KL,31666642, ,28.7
32694,2241,KL,37085980, ,45.5
32922,2386,KL,16295147, ,179.7
40467,7487,KL,47784578, ,479.2
34017,3112,KL,83437150, ,158.4
35419,4088,KL,26589399, ,33.7
29660,173,KL,26238835, ,142.8
34416,3390,KL,97396742, ,56
29480,51,KL,74449389, ,205.7
31421,1369,KL,43920379, ,173.8
31594,1486,KL,1473415, ,229.1
29757,235,KL,52539473, ,132.1
30844,992,KL,77042627, ,107.1
30875,1006,KL,51874184, ,3.3
32348,2016,KL,14798927, ,106.9
32888,2367,KL,61017304, ,367.8
