index,period_transactions_total,card_number,is_full_payer,payment_type,balance_percent,card_id,remaining_balance_last_period,total_amount_owed,total_amount_paid,total_interest_applied,remaining_balance_this_period,period_start,period_end,payment_completed_date,payment_due_date
8160,5577.51,4314343474402778785,1,0,100,484,0,5577.51,5577.51,0,0,2019-05-15,2019-05-15,2019-05-15,2019-07-15
8177,3237.11,4314343474402778785,1,0,100,484,0,3237.11,3237.11,0,0,2020-06-15,2020-06-15,2020-06-15,2020-08-15
8167,1847.3,4314343474402778785,1,0,100,484,0,1847.3,1847.3,0,0,2019-10-15,2019-10-15,2019-10-15,2019-12-15
8171,8219.74,4314343474402778785,1,0,100,484,4799.90467656744,13019.6446765674,13019.6446765674,0,0,2020-01-15,2020-01-15,2020-01-15,2020-03-15
8161,3303.28,4314343474402778785,1,0,100,484,0,3303.28,3303.28,0,0,2019-06-15,2019-06-15,2019-06-15,2019-08-15
8198,3554.51,4314343474402778785,1,0,100,484,0,3554.51,3554.51,0,0,2021-12-15,2021-12-15,2021-12-15,2022-02-15
8197,5601.32,4314343474402778785,1,0,100,484,2347.66615958441,7948.98615958441,7948.98615958441,0,0,2021-11-15,2021-11-15,2021-11-15,2022-01-15
8188,5352.68,4314343474402778785,1,0,100,484,2416.36452460903,7769.04452460903,7769.04452460903,0,0,2021-03-15,2021-03-15,2021-03-15,2021-05-15
8192,2426.22,4314343474402778785,1,0,100,484,0,2426.22,2426.22,0,0,2021-07-15,2021-07-15,2021-07-15,2021-09-15
8166,2114.9,4314343474402778785,1,0,100,484,0,2114.9,2114.9,0,0,2019-09-15,2019-09-15,2019-09-15,2019-11-15
8179,2856.38,4314343474402778785,1,0,100,484,0,2856.38,2856.38,0,0,2020-08-15,2020-08-15,2020-08-15,2020-10-15
8180,2673.18,4314343474402778785,1,0,100,484,0,2673.18,2673.18,0,0,2020-09-15,2020-09-15,2020-09-15,2020-11-15
8195,2931.49,4314343474402778785,1,0,100,484,0,2931.49,2931.49,0,0,2021-10-15,2021-10-15,2021-10-15,2021-12-15
8152,2908.95,4314343474402778785,1,0,100,484,0,2908.95,2908.95,0,0,2018-10-15,2018-10-15,2018-10-15,2018-12-15
8156,3181.62,4314343474402778785,1,0,100,484,1681.23623934358,4862.85623934358,4862.85623934358,0,0,2019-01-15,2019-01-15,2019-01-15,2019-03-15
8194,3783.21,4314343474402778785,1,0,100,484,0,3783.21,3783.21,0,0,2021-09-15,2021-09-15,2021-09-15,2021-11-15
8165,3947.56,4314343474402778785,1,0,100,484,2367.00384126973,6314.56384126973,6314.56384126973,0,0,2019-08-15,2019-08-15,2019-08-15,2019-10-15
8193,3178.51,4314343474402778785,1,0,100,484,0,3178.51,3178.51,0,0,2021-08-15,2021-08-15,2021-08-15,2021-10-15
8163,5502.66,4314343474402778785,1,0,100,484,2050.40936549511,7553.0693654951,7553.0693654951,0,0,2019-07-15,2019-07-15,2019-07-15,2019-09-15
8149,2602.84,4314343474402778785,1,0,100,484,0,2602.84,2602.84,0,0,2018-07-15,2018-07-15,2018-07-15,2018-09-15
8150,3688.96,4314343474402778785,1,0,100,484,0,3688.96,3688.96,0,0,2018-08-15,2018-08-15,2018-08-15,2018-10-15
8154,3996.04,4314343474402778785,1,0,100,484,0,3996.04,3996.04,0,0,2018-12-15,2018-12-15,2018-12-15,2019-02-15
8169,4825.92,4314343474402778785,1,0,100,484,0,4825.92,4825.92,0,0,2019-12-15,2019-12-15,2019-12-15,2020-02-15
8191,2450.29,4314343474402778785,1,0,100,484,0,2450.29,2450.29,0,0,2021-06-15,2021-06-15,2021-06-15,2021-08-15
8184,6627.95,4314343474402778785,1,0,100,484,0,6627.95,6627.95,0,0,2020-12-15,2020-12-15,2020-12-15,2021-02-15
8159,2483.1,4314343474402778785,1,0,100,484,0,2483.1,2483.1,0,0,2019-04-15,2019-04-15,2019-04-15,2019-06-15
8174,2421,4314343474402778785,1,0,100,484,0,2421,2421,0,0,2020-03-15,2020-03-15,2020-03-15,2020-05-15
8175,1919.73,4314343474402778785,1,0,100,484,0,1919.73,1919.73,0,0,2020-04-15,2020-04-15,2020-04-15,2020-06-15
8158,2059.48,4314343474402778785,1,0,100,484,0,2059.48,2059.48,0,0,2019-03-15,2019-03-15,2019-03-15,2019-05-15
8151,4070.19,4314343474402778785,1,0,100,484,0,4070.19,4070.19,0,0,2018-09-15,2018-09-15,2018-09-15,2018-11-15
8153,6455.75,4314343474402778785,1,0,100,484,0,6455.75,6455.75,0,0,2018-11-15,2018-11-15,2018-11-15,2019-01-15
8182,6646.32,4314343474402778785,1,0,100,484,5559.52689326666,12205.8468932667,12205.8468932667,0,0,2020-10-15,2020-10-15,2020-10-15,2020-12-15
8176,4365.81,4314343474402778785,1,0,100,484,0,4365.81,4365.81,0,0,2020-05-15,2020-05-15,2020-05-15,2020-07-15
8189,2221.34,4314343474402778785,1,0,100,484,0,2221.34,2221.34,0,0,2021-04-15,2021-04-15,2021-04-15,2021-06-15
8190,3819.23,4314343474402778785,1,0,100,484,0,3819.23,3819.23,0,0,2021-05-15,2021-05-15,2021-05-15,2021-07-15
8178,2389.9,4314343474402778785,1,0,100,484,0,2389.9,2389.9,0,0,2020-07-15,2020-07-15,2020-07-15,2020-09-15
8410,1537.9,4292720482370360,1,0,100,500,537.79704282744,2075.69704282744,2075.69704282744,0,0,2021-12-27,2021-12-27,2021-12-27,2022-02-27
8406,41.58,4292720482370360,1,0,100,500,13.0476467956904,54.6276467956904,54.6276467956904,0,0,2021-10-27,2021-10-27,2021-10-27,2021-12-27
8408,12857.04,4292720482370360,1,0,100,500,5158.2677339393,18015.3077339393,18015.3077339393,0,0,2021-11-27,2021-11-27,2021-11-27,2022-01-27
8752,3630.96,4236106302702,1,0,100,520,0,3630.96,3630.96,0,0,2021-12-07,2021-12-07,2021-12-07,2022-02-07
8751,3602.38,4236106302702,1,0,100,520,0,3602.38,3602.38,0,0,2021-11-07,2021-11-07,2021-11-07,2022-01-07
8750,4079.74,4236106302702,1,0,100,520,0,4079.74,4079.74,0,0,2021-10-07,2021-10-07,2021-10-07,2021-12-07
8749,1453.11,4236106302702,1,0,100,520,0,1453.11,1453.11,0,0,2021-09-07,2021-09-07,2021-09-07,2021-11-07
9134,1852.74,3530650693456597,0,0,100,552,0,1852.74,1852.74,0,0,2021-06-20,2021-06-20,2021-06-20,2021-08-20
9132,810.52,3530650693456597,0,0,100,552,0,810.52,810.52,0,0,2021-04-20,2021-04-20,2021-04-20,2021-06-20
9135,1207.66,3530650693456597,0,0,100,552,0,1207.66,1207.66,0,0,2021-07-20,2021-07-20,2021-07-20,2021-09-20
9130,1577.1,3530650693456597,0,0,100,552,0,1577.1,1577.1,0,0,2021-02-20,2021-02-20,2021-02-20,2021-04-20
9129,2498.17,3530650693456597,0,0,100,552,0,2498.17,2498.17,0,0,2021-01-20,2021-01-20,2021-01-20,2021-03-20
9126,2001.97,3530650693456597,0,0,100,552,0,2001.97,2001.97,0,0,2020-10-20,2020-10-20,2020-10-20,2020-12-20
9136,1159.41,3530650693456597,0,0,100,552,0,1159.41,1159.41,0,0,2021-08-20,2021-08-20,2021-08-20,2021-10-20
9141,901.58,3530650693456597,0,0,100,552,0,901.58,901.58,0,0,2021-12-20,2021-12-20,2021-12-20,2022-02-20
9133,1291.6,3530650693456597,0,0,100,552,0,1291.6,1291.6,0,0,2021-05-20,2021-05-20,2021-05-20,2021-07-20
9128,1349.94,3530650693456597,0,0,100,552,0,1349.94,1349.94,0,0,2020-12-20,2020-12-20,2020-12-20,2021-02-20
9140,3013.68,3530650693456597,0,0,100,552,2117.13956494452,5130.81956494452,5130.81956494452,0,0,2021-11-20,2021-11-20,2021-11-20,2022-01-20
9137,1098.56,3530650693456597,0,0,100,552,0,1098.56,1098.56,0,0,2021-09-20,2021-09-20,2021-09-20,2021-11-20
9131,2000.19,3530650693456597,0,0,100,552,0,2000.19,2000.19,0,0,2021-03-20,2021-03-20,2021-03-20,2021-05-20
9127,1394.82,3530650693456597,0,0,100,552,0,1394.82,1394.82,0,0,2020-11-20,2020-11-20,2020-11-20,2021-01-20
9708,3589.03,6011439598515322,1,0,100,584,0,3589.03,3589.03,0,0,2021-12-16,2021-12-16,2021-12-16,2022-02-16
9707,7388.01,6011439598515322,1,0,100,584,0,7388.01,7388.01,0,0,2021-11-16,2021-11-16,2021-11-16,2022-01-16
9706,4476.26,6011439598515322,1,0,100,584,0,4476.26,4476.26,0,0,2021-10-16,2021-10-16,2021-10-16,2021-12-16
10168,1222.55,379876894188156,0,0,100,616,0,1222.55,1222.55,0,0,2021-12-25,2021-12-25,2021-12-25,2022-02-25
10166,3507.51,379876894188156,0,0,100,616,2789.92,6561.07744,6561.07744,263.64744,0,2021-10-25,2021-10-25,2021-10-25,2021-12-25
10156,3007.87,379876894188156,0,0,100,616,0,3007.87,3007.87,0,0,2021-01-25,2021-01-25,2021-01-25,2021-03-25
10157,2969.4,379876894188156,0,0,100,616,0,2969.4,2969.4,0,0,2021-02-25,2021-02-25,2021-02-25,2021-04-25
10152,3648.88,379876894188156,0,0,100,616,0,3648.88,3648.88,0,0,2020-09-25,2020-09-25,2020-09-25,2020-11-25
10153,2563.05,379876894188156,0,0,100,616,0,2563.05,2563.05,0,0,2020-10-25,2020-10-25,2020-10-25,2020-12-25
10155,2958.73,379876894188156,0,0,100,616,5688.36,9264.27706,9264.27706,617.18706,0,2020-12-25,2020-12-25,2020-12-25,2021-02-25
10164,4384.8,379876894188156,0,0,100,616,13544.1946671418,18782.2789311718,18782.2789311718,853.284264029935,0,2021-08-25,2021-08-25,2021-08-25,2021-10-25
10151,7926.43,379876894188156,0,0,100,616,3809.91,12123.045865,12123.045865,386.705865,0,2020-08-25,2020-08-25,2020-08-25,2020-10-25
10167,5021.93,379876894188156,0,0,100,616,0,5021.93,5021.93,0,0,2021-11-25,2021-11-25,2021-11-25,2022-01-25
10160,8568.78,379876894188156,0,0,100,616,4024.84097915785,12593.6209791578,12593.6209791578,0,0,2021-04-25,2021-04-25,2021-04-25,2021-06-25
10147,1738.69,379876894188156,0,0,100,616,0,1738.69,1738.69,0,0,2020-04-25,2020-04-25,2020-04-25,2020-06-25
10149,4075.17,379876894188156,0,0,100,616,1405.0989259969,5627.80431322658,5627.80431322658,147.535387229675,0,2020-06-25,2020-06-25,2020-06-25,2020-08-25
10536,4061.21,4891186032166716487,1,0,100,648,0,4061.21,4061.21,0,0,2021-08-22,2021-08-22,2021-08-22,2021-10-22
10527,5667.03,4891186032166716487,1,0,100,648,0,5667.03,5667.03,0,0,2021-01-22,2021-01-22,2021-01-22,2021-03-22
10537,4387.26,4891186032166716487,1,0,100,648,0,4387.26,4387.26,0,0,2021-09-22,2021-09-22,2021-09-22,2021-11-22
10535,5535.82,4891186032166716487,1,0,100,648,0,5535.82,5535.82,0,0,2021-07-22,2021-07-22,2021-07-22,2021-09-22
10529,4117.85,4891186032166716487,1,0,100,648,0,4117.85,4117.85,0,0,2021-03-22,2021-03-22,2021-03-22,2021-05-22
10534,11337.56,4891186032166716487,1,0,100,648,6579.70448146046,17917.2644814605,17917.2644814605,0,0,2021-06-22,2021-06-22,2021-06-22,2021-08-22
10526,4789.57,4891186032166716487,1,0,100,648,0,4789.57,4789.57,0,0,2020-12-22,2020-12-22,2020-12-22,2021-02-22
10525,23653.16,4891186032166716487,1,0,100,648,3870.93215935843,27524.0921593584,27524.0921593584,0,0,2020-11-22,2020-11-22,2020-11-22,2021-01-22
10530,4458.78,4891186032166716487,1,0,100,648,0,4458.78,4458.78,0,0,2021-04-22,2021-04-22,2021-04-22,2021-06-22
10540,2177.17,4891186032166716487,1,0,100,648,0,2177.17,2177.17,0,0,2021-12-22,2021-12-22,2021-12-22,2022-02-22
10532,24000.02,4891186032166716487,1,0,100,648,6104.39838163499,30104.418381635,30104.418381635,0,0,2021-05-22,2021-05-22,2021-05-22,2021-07-22
10523,705.73,4891186032166716487,1,0,100,648,0,705.73,705.73,0,0,2020-10-22,2020-10-22,2020-10-22,2020-12-22
10539,8705.32,4891186032166716487,1,0,100,648,0,8705.32,8705.32,0,0,2021-11-22,2021-11-22,2021-11-22,2022-01-22
10528,4300.47,4891186032166716487,1,0,100,648,0,4300.47,4300.47,0,0,2021-02-22,2021-02-22,2021-02-22,2021-04-22
10538,3433.1,4891186032166716487,1,0,100,648,0,3433.1,3433.1,0,0,2021-10-22,2021-10-22,2021-10-22,2021-12-22
11085,16809.62,676358607650,1,0,100,680,14389.6873805998,31199.3073805998,31199.3073805998,0,0,2021-11-09,2021-11-09,2021-11-09,2022-01-09
12561,24026.4,3584517520141921,1,0,100,776,14293.0484169306,38319.4484169306,38319.4484169306,0,0,2020-10-05,2020-10-05,2020-10-05,2020-12-05
12572,28305.16,3584517520141921,1,0,100,776,17496.0870048222,45801.2470048222,45801.2470048222,0,0,2021-07-05,2021-07-05,2021-07-05,2021-09-05
12570,31619.92,3584517520141921,1,0,100,776,0,31619.92,31619.92,0,0,2021-06-05,2021-06-05,2021-06-05,2021-08-05
12576,11690.82,3584517520141921,1,0,100,776,0,11690.82,11690.82,0,0,2021-11-05,2021-11-05,2021-11-05,2022-01-05
12563,20397,3584517520141921,1,0,100,776,0,20397,20397,0,0,2020-12-05,2020-12-05,2020-12-05,2021-02-05
12567,13591.43,3584517520141921,1,0,100,776,0,13591.43,13591.43,0,0,2021-03-05,2021-03-05,2021-03-05,2021-05-05
12574,9880.48,3584517520141921,1,0,100,776,0,9880.48,9880.48,0,0,2021-09-05,2021-09-05,2021-09-05,2021-11-05
12577,17671.56,3584517520141921,1,0,100,776,0,17671.56,17671.56,0,0,2021-12-05,2021-12-05,2021-12-05,2022-02-05
12549,30053.24,3584517520141921,1,0,100,776,8556.19542329184,38609.4354232918,38609.4354232918,0,0,2019-12-05,2019-12-05,2019-12-05,2020-02-05
12551,6073.43,3584517520141921,1,0,100,776,0,6073.43,6073.43,0,0,2020-02-05,2020-02-05,2020-02-05,2020-04-05
12566,6279.89,3584517520141921,1,0,100,776,0,6279.89,6279.89,0,0,2021-02-05,2021-02-05,2021-02-05,2021-04-05
12573,18411.64,3584517520141921,1,0,100,776,0,18411.64,18411.64,0,0,2021-08-05,2021-08-05,2021-08-05,2021-10-05
12554,10311.82,3584517520141921,1,0,100,776,0,10311.82,10311.82,0,0,2020-05-05,2020-05-05,2020-05-05,2020-07-05
12559,15013.66,3584517520141921,1,0,100,776,10062.357808106,25076.017808106,25076.017808106,0,0,2020-09-05,2020-09-05,2020-09-05,2020-11-05
12553,16172.07,3584517520141921,1,0,100,776,0,16172.07,16172.07,0,0,2020-04-05,2020-04-05,2020-04-05,2020-06-05
12569,8430.72,3584517520141921,1,0,100,776,0,8430.72,8430.72,0,0,2021-05-05,2021-05-05,2021-05-05,2021-07-05
12545,8000.44,3584517520141921,1,0,100,776,0,8000.44,8000.44,0,0,2019-10-05,2019-10-05,2019-10-05,2019-12-05
12565,31582.54,3584517520141921,1,0,100,776,6967.65105771379,38550.1910577138,38550.1910577138,0,0,2021-01-05,2021-01-05,2021-01-05,2021-03-05
12547,20842.7,3584517520141921,1,0,100,776,8544.58243861526,29387.2824386153,29387.2824386153,0,0,2019-11-05,2019-11-05,2019-11-05,2020-01-05
12552,11559.13,3584517520141921,1,0,100,776,0,11559.13,11559.13,0,0,2020-03-05,2020-03-05,2020-03-05,2020-05-05
12550,5926.47,3584517520141921,1,0,100,776,0,5926.47,5926.47,0,0,2020-01-05,2020-01-05,2020-01-05,2020-03-05
12557,11296.35,3584517520141921,1,0,100,776,0,11296.35,11296.35,0,0,2020-08-05,2020-08-05,2020-08-05,2020-10-05
12562,9306.32,3584517520141921,1,0,100,776,0,9306.32,9306.32,0,0,2020-11-05,2020-11-05,2020-11-05,2021-01-05
12568,13316.29,3584517520141921,1,0,100,776,0,13316.29,13316.29,0,0,2021-04-05,2021-04-05,2021-04-05,2021-06-05
12556,12577.91,3584517520141921,1,0,100,776,0,12577.91,12577.91,0,0,2020-07-05,2020-07-05,2020-07-05,2020-09-05
12575,9687.76,3584517520141921,1,0,100,776,0,9687.76,9687.76,0,0,2021-10-05,2021-10-05,2021-10-05,2021-12-05
12555,12466.87,3584517520141921,1,0,100,776,0,12466.87,12466.87,0,0,2020-06-05,2020-06-05,2020-06-05,2020-08-05
13147,7222.87,675908060337,1,0,100,904,0,7222.87,7222.87,0,0,2021-03-17,2021-03-17,2021-03-17,2021-05-17
13146,2941.02,675908060337,1,0,100,904,0,2941.02,2941.02,0,0,2021-02-17,2021-02-17,2021-02-17,2021-04-17
13150,4591.49,675908060337,1,0,100,904,0,4591.49,4591.49,0,0,2021-06-17,2021-06-17,2021-06-17,2021-08-17
13151,4701.95,675908060337,1,0,100,904,0,4701.95,4701.95,0,0,2021-07-17,2021-07-17,2021-07-17,2021-09-17
13148,2825.62,675908060337,1,0,100,904,0,2825.62,2825.62,0,0,2021-04-17,2021-04-17,2021-04-17,2021-06-17
13149,18196.53,675908060337,1,0,100,904,0,18196.53,18196.53,0,0,2021-05-17,2021-05-17,2021-05-17,2021-07-17
13157,15029.14,675908060337,1,0,100,904,10841.8088446568,25870.9488446568,25870.9488446568,0,0,2021-12-17,2021-12-17,2021-12-17,2022-02-17
13155,9656.05,675908060337,1,0,100,904,0,9656.05,9656.05,0,0,2021-11-17,2021-11-17,2021-11-17,2022-01-17
13153,3128.18,675908060337,1,0,100,904,0,3128.18,3128.18,0,0,2021-09-17,2021-09-17,2021-09-17,2021-11-17
13154,4533.8,675908060337,1,0,100,904,0,4533.8,4533.8,0,0,2021-10-17,2021-10-17,2021-10-17,2021-12-17
13152,3968.82,675908060337,1,0,100,904,0,3968.82,3968.82,0,0,2021-08-17,2021-08-17,2021-08-17,2021-10-17
13145,1868.86,675908060337,1,0,100,904,0,1868.86,1868.86,0,0,2021-01-17,2021-01-17,2021-01-17,2021-03-17
13203,9832.8,370067416241280,0,0,100,936,0,9832.8,9832.8,0,0,2021-05-15,2021-05-15,2021-05-15,2021-07-15
13201,5093.88,370067416241280,0,0,100,936,8015.86846672532,13614.748180129,13614.748180129,504.999713403695,0,2021-03-15,2021-03-15,2021-03-15,2021-05-15
13192,2676.2,370067416241280,0,0,100,936,0,2676.2,2676.2,0,0,2020-07-15,2020-07-15,2020-07-15,2020-09-15
13209,8138.96,370067416241280,0,0,100,936,0,8138.96,8138.96,0,0,2021-11-15,2021-11-15,2021-11-15,2022-01-15
13208,5116.17,370067416241280,0,0,100,936,0,5116.17,5116.17,0,0,2021-10-15,2021-10-15,2021-10-15,2021-12-15
13205,6015.5,370067416241280,0,0,100,936,0,6015.5,6015.5,0,0,2021-07-15,2021-07-15,2021-07-15,2021-09-15
13197,6841.03,370067416241280,0,0,100,936,0,6841.03,6841.03,0,0,2020-11-15,2020-11-15,2020-11-15,2021-01-15
13204,7273.5,370067416241280,0,0,100,936,0,7273.5,7273.5,0,0,2021-06-15,2021-06-15,2021-06-15,2021-08-15
13202,7900.18,370067416241280,0,0,100,936,0,7900.18,7900.18,0,0,2021-04-15,2021-04-15,2021-04-15,2021-06-15
13210,7936.58,370067416241280,0,0,100,936,0,7936.58,7936.58,0,0,2021-12-15,2021-12-15,2021-12-15,2022-02-15
13207,10902.54,370067416241280,0,0,100,936,3313.16103850634,14470.8144384713,14470.8144384713,255.113399964988,0,2021-09-15,2021-09-15,2021-09-15,2021-11-15
13196,3546.37,370067416241280,0,0,100,936,5827.60584751975,9965.477841043,9965.477841043,591.501993523255,0,2020-10-15,2020-10-15,2020-10-15,2020-12-15
13778,684.47,180068530560290,0,0,100,1040,0,684.47,684.47,0,0,2019-12-24,2019-12-24,2019-12-24,2020-02-24
13780,691.68,180068530560290,0,0,100,1040,0,691.68,691.68,0,0,2020-02-24,2020-02-24,2020-02-24,2020-04-24
13779,586.99,180068530560290,0,0,100,1040,0,586.99,586.99,0,0,2020-01-24,2020-01-24,2020-01-24,2020-03-24
13770,1179.67,180068530560290,0,0,100,1040,0,1179.67,1179.67,0,0,2019-05-24,2019-05-24,2019-05-24,2019-07-24
13771,2764.61,180068530560290,0,0,100,1040,0,2764.61,2764.61,0,0,2019-06-24,2019-06-24,2019-06-24,2019-08-24
13777,1698.58,180068530560290,0,0,100,1040,9659.7993951859,12855.6483014397,12855.6483014397,1497.26890625381,0,2019-11-24,2019-11-24,2019-11-24,2020-01-24
13790,2412.94,180068530560290,0,0,100,1040,0,2412.94,2412.94,0,0,2020-11-24,2020-11-24,2020-11-24,2021-01-24
13789,1835.29,180068530560290,0,0,100,1040,0,1835.29,1835.29,0,0,2020-10-24,2020-10-24,2020-10-24,2020-12-24
13794,4101.34,180068530560290,0,0,100,1040,0,4101.34,4101.34,0,0,2021-03-24,2021-03-24,2021-03-24,2021-05-24
13767,943.67,180068530560290,0,0,100,1040,399.183925567869,1400.73559477521,1400.73559477521,57.881669207341,0,2019-02-24,2019-02-24,2019-02-24,2019-04-24
13758,1476.64,180068530560290,0,0,100,1040,0,1476.64,1476.64,0,0,2018-07-24,2018-07-24,2018-07-24,2018-09-24
13800,936.78,180068530560290,0,0,100,1040,0,936.78,936.78,0,0,2021-09-24,2021-09-24,2021-09-24,2021-11-24
13792,2443.99,180068530560290,0,0,100,1040,0,2443.99,2443.99,0,0,2021-01-24,2021-01-24,2021-01-24,2021-03-24
13772,4823.71,180068530560290,0,0,100,1040,0,4823.71,4823.71,0,0,2019-07-24,2019-07-24,2019-07-24,2019-09-24
13802,2359.05,180068530560290,0,0,100,1040,0,2359.05,2359.05,0,0,2021-11-24,2021-11-24,2021-11-24,2022-01-24
13769,812.23,180068530560290,0,0,100,1040,0,812.23,812.23,0,0,2019-04-24,2019-04-24,2019-04-24,2019-06-24
13782,1118.02,180068530560290,0,0,100,1040,0,1118.02,1118.02,0,0,2020-04-24,2020-04-24,2020-04-24,2020-06-24
13793,1915.59,180068530560290,0,0,100,1040,0,1915.59,1915.59,0,0,2021-02-24,2021-02-24,2021-02-24,2021-04-24
13791,986.67,180068530560290,0,0,100,1040,0,986.67,986.67,0,0,2020-12-24,2020-12-24,2020-12-24,2021-02-24
13781,866.4,180068530560290,0,0,100,1040,0,866.4,866.4,0,0,2020-03-24,2020-03-24,2020-03-24,2020-05-24
13773,1326.61,180068530560290,0,0,100,1040,0,1326.61,1326.61,0,0,2019-08-24,2019-08-24,2019-08-24,2019-10-24
13787,1507.48,180068530560290,0,0,100,1040,7538.06738915151,10138.5671605785,10138.5671605785,1093.01977142697,0,2020-08-24,2020-08-24,2020-08-24,2020-10-24
13799,1795.32,180068530560290,0,0,100,1040,3038.83866584385,5274.79027239121,5274.79027239121,440.631606547359,0,2021-08-24,2021-08-24,2021-08-24,2021-10-24
13765,1326.02,180068530560290,0,0,100,1040,9202.12924978372,10528.1492497837,10528.1492497837,0,0,2018-12-24,2018-12-24,2018-12-24,2019-02-24
13795,1227.73,180068530560290,0,0,100,1040,0,1227.73,1227.73,0,0,2021-04-24,2021-04-24,2021-04-24,2021-06-24
13788,1036.84,180068530560290,0,0,100,1040,0,1036.84,1036.84,0,0,2020-09-24,2020-09-24,2020-09-24,2020-11-24
13768,1430.83,180068530560290,0,0,100,1040,0,1430.83,1430.83,0,0,2019-03-24,2019-03-24,2019-03-24,2019-05-24
13757,1636.05,180068530560290,0,0,100,1040,423.55399510182,2112.54824448955,2112.54824448955,52.9442493877276,0,2018-06-24,2018-06-24,2018-06-24,2018-08-24
13760,828.63,180068530560290,0,0,100,1040,0,828.63,828.63,0,0,2018-09-24,2018-09-24,2018-09-24,2018-11-24
13759,894.06,180068530560290,0,0,100,1040,0,894.06,894.06,0,0,2018-08-24,2018-08-24,2018-08-24,2018-10-24
13801,852.43,180068530560290,0,0,100,1040,0,852.43,852.43,0,0,2021-10-24,2021-10-24,2021-10-24,2021-12-24
13803,483.25,180068530560290,0,0,100,1040,0,483.25,483.25,0,0,2021-12-24,2021-12-24,2021-12-24,2022-02-24
15411,6988.38,4740951744970915,0,0,100,1296,0,6988.38,6988.38,0,0,2021-02-17,2021-02-17,2021-02-17,2021-04-17
15397,4721.78,4740951744970915,0,0,100,1296,0,4721.78,4721.78,0,0,2020-01-17,2020-01-17,2020-01-17,2020-03-17
15401,6313.94,4740951744970915,0,0,100,1296,7858.40799764329,15024.9852653876,15024.9852653876,852.637267744297,0,2020-04-17,2020-04-17,2020-04-17,2020-06-17
15419,7706.91,4740951744970915,0,0,100,1296,0,7706.91,7706.91,0,0,2021-10-17,2021-10-17,2021-10-17,2021-12-17
15408,14450.43,4740951744970915,0,0,100,1296,0,14450.43,14450.43,0,0,2020-11-17,2020-11-17,2020-11-17,2021-01-17
15402,7531.85,4740951744970915,0,0,100,1296,0,7531.85,7531.85,0,0,2020-05-17,2020-05-17,2020-05-17,2020-07-17
15389,929.11,4740951744970915,0,0,100,1296,0,929.11,929.11,0,0,2019-05-17,2019-05-17,2019-05-17,2019-07-17
15414,8673.65,4740951744970915,0,0,100,1296,5297.8704450907,14472.1692021518,14472.1692021518,500.648757061071,0,2021-05-17,2021-05-17,2021-05-17,2021-07-17
15409,12656.71,4740951744970915,0,0,100,1296,0,12656.71,12656.71,0,0,2020-12-17,2020-12-17,2020-12-17,2021-02-17
15418,8038.39,4740951744970915,0,0,100,1296,0,8038.39,8038.39,0,0,2021-09-17,2021-09-17,2021-09-17,2021-11-17
15417,17469.67,4740951744970915,0,0,100,1296,2902.30353146153,20646.2412151846,20646.2412151846,274.267683723114,0,2021-08-17,2021-08-17,2021-08-17,2021-10-17
15395,11342.53,4740951744970915,0,0,100,1296,0,11342.53,11342.53,0,0,2019-11-17,2019-11-17,2019-11-17,2020-01-17
15396,8674.16,4740951744970915,0,0,100,1296,0,8674.16,8674.16,0,0,2019-12-17,2019-12-17,2019-12-17,2020-02-17
15392,8544.18,4740951744970915,0,0,100,1296,0,8544.18,8544.18,0,0,2019-08-17,2019-08-17,2019-08-17,2019-10-17
15391,9317.24,4740951744970915,0,0,100,1296,4193.7205491348,13907.267141028,13907.267141028,396.306591893239,0,2019-07-17,2019-07-17,2019-07-17,2019-09-17
15421,6873.32,4740951744970915,0,0,100,1296,0,6873.32,6873.32,0,0,2021-12-17,2021-12-17,2021-12-17,2022-02-17
15394,6822.84,4740951744970915,0,0,100,1296,0,6822.84,6822.84,0,0,2019-10-17,2019-10-17,2019-10-17,2019-12-17
15415,11575.02,4740951744970915,0,0,100,1296,0,11575.02,11575.02,0,0,2021-06-17,2021-06-17,2021-06-17,2021-08-17
